Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
UBER,"Uber Technologies, Inc.",84.68,63.21430587768555,BUY,0.05774505398374182,0.042254946016258184,MEDIUM,Technology,Software - Application,20250617_231851
